Asset_0,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29,Asset_30,Asset_31,Asset_32,Asset_33,Asset_34,Asset_35,Asset_36,Asset_37,Asset_38,Asset_39,Asset_40,Asset_41,Asset_42,Asset_43,Asset_44,Asset_45,Asset_46,Asset_47,Asset_48,Asset_49
90.29081837291852,157.99416544017348,128.56780876278165,89.66974067455433,177.3191718496472,150.02567293193997,139.62901532918175,170.45289777441477,110.41571263350343,217.8819535976546,208.98090286457906,164.42151496152886,143.28394193553393,246.0498184810087,109.02625395508132,201.072578380173,152.06029258251894,232.3820956467987,243.586028873585,229.83430150483548,253.48309205512177,193.35632747275352,202.25256452635028,416.02468295429867,222.1787985035835,295.1540627929508,201.8222346545101,201.69777672168433,335.89092422657365,454.97637673756464,419.638242192129,289.30020004707416,264.39507725816003,259.85235427773625,358.77355989744893,530.5592727865726,465.5544772497812,364.2631310628007,310.29715292129896,356.67613027091403,246.26703291317818,241.38870424637798,600.4760519938826,230.07984665831665,464.55652627352066,253.16316672125598,393.16870977177564,516.0671450225168,630.9711320562409,264.9764727106157
103.23916272439175,82.278111169005,119.79937773423003,121.97994289496556,148.8375177534641,96.02698744334617,104.77355947861545,147.9396077008764,150.94154280044867,127.47809146151076,105.0246962313744,111.33389596833318,132.62395939105113,170.2553623438434,111.2064093194208,211.2041454318242,268.7609153900302,137.6602184842787,177.22347174429996,167.7314890045545,392.2364084941339,349.6804591013666,401.72035766827616,411.10818687882795,157.94546720877418,182.1625375526022,177.5834282406908,411.22153010421044,338.9206745858793,414.7699494733556,475.4948615728644,205.20488418465075,415.30536470366883,496.67886164956394,426.6560371703831,300.1645559173749,574.0786193981208,395.18456564638836,545.8432879557126,536.5096830390281,277.0411861603795,471.38287141281137,523.8105082145191,608.9437207913419,588.3461709020543,595.1667904171248,465.1777399316866,553.8918486863122,265.221148744751,701.6181935712178
138.98378330507742,137.71050032977604,125.38420522781455,155.02368697051983,148.82821896459822,191.4439485769825,157.20325707179938,163.99874260356432,102.99515744441774,109.82083122587665,221.65307709519362,227.27720302212776,193.60889290922339,206.28742513739564,234.00145798245,322.6749069488769,286.61249452854963,139.00227889157176,317.9740986470492,333.42998514265076,301.75273582138584,268.5882053710229,397.190319601647,274.4308876012977,170.1876168684978,225.8296537374283,221.34569472932338,352.7111725186112,378.5836646489735,364.8491242632039,347.9074463468417,294.1283670527693,480.15598567621566,259.2674561022493,227.8217314626299,431.1344594859726,233.42356819143382,459.0317417742955,205.37483191981858,559.9408594030419,265.0345791579551,535.7735369284915,598.4784900455744,576.3175828173429,462.9415657976896,558.3875199958281,695.8774807833113,487.8997129919227,544.6904240797998,643.8677572609881
72.60766666636198,78.53872501174364,147.23462021672586,135.42738674718746,133.89376700321765,112.44828663944982,213.1341384112166,204.58939528530638,187.0981921945864,111.961056458467,207.9769191956651,234.16265128456723,141.55104540357055,174.30076664309192,122.69556063977647,151.10969105550876,301.0363732175653,166.00138538856478,331.4105687483619,251.01761223956896,224.8220245092809,283.71618953292915,185.23122865713805,223.9721111529658,320.17034323283224,270.6072403371762,341.9256663178173,191.2627680925561,470.60940662252983,331.66971977230776,500.86409194612037,447.44720193466725,490.4430032084488,490.3324475223631,210.35737297802052,567.666902326827,354.82224249039245,389.9111373123383,527.0132751299552,305.4059516484082,577.8687765468885,404.18544317224996,628.3078487241926,383.03001553145106,445.66919524601,594.2851969565563,355.50074591394804,392.61507220545565,622.09976554609,618.6267551791635
102.06956718701585,141.24640244285484,87.4424026922278,87.65616518414168,122.41032309874198,192.75462625280812,89.48919660931631,158.95507184409718,135.80474013943075,218.57021921797866,136.37431103503746,179.083007694427,207.7708087349154,153.03202315525257,296.82713564237093,258.82318918170375,145.14076559095508,241.14364488842543,327.6870082137466,285.61842398856317,248.1627328394151,400.8344784065189,242.00297278123878,254.9285994474351,152.48781736771,361.07774911536364,255.17543655744367,453.57843187964477,209.86973680636282,218.89297892795113,272.23724155480926,487.6198584919034,514.8443807362916,464.8780463652679,304.9459644541877,267.3469660787817,587.0725057566417,574.9743153919547,250.18902337236707,515.41864570087,502.5844420460329,651.3412224868007,344.2828931191074,383.77057463682166,384.4358853029384,443.88295516546583,642.7557645204723,382.31246549978613,519.7580075575638,329.83571462205805
90.63835905597708,80.73115056622498,149.87982856810635,119.26724878525901,142.69861575411124,197.88117883066624,219.22844255264383,85.62900894462852,204.64517782583783,222.75975450121973,98.99622322553229,122.77853610918372,293.3618450497558,244.695739848044,241.9641542078661,220.71398323292377,147.4327749900845,266.753321273107,339.161025445832,327.22078051957976,218.2736041676294,321.3435644841824,268.5404434235677,384.74674449188734,241.50830781486096,156.13316607974122,352.0648410422955,347.97985294388695,278.880524278093,274.4657573501147,354.1198845778871,269.33650008181496,215.56487902736566,372.93399642035206,378.77651245268174,202.92430815876176,505.45900109333337,389.2241892463392,610.0526371241918,312.87551489364364,543.8659954078827,314.4958667268778,508.7817958598378,259.2780462832431,308.67689293263766,473.05128584549595,502.3836181871774,652.6721824063754,441.9095381079524,622.9193239235295
67.72973253204717,125.34146711874834,125.33584832784241,124.48845406147909,163.91845043776974,78.55875253657797,110.04899667096547,81.33855701663501,178.37060940127517,151.34120893372747,188.30567520459317,234.36821046672281,181.3873719310997,142.12195592004883,244.38887969429203,254.17817494796623,326.9501237610899,289.7210899947516,228.8021918586669,296.08062962524224,295.0750588543914,392.6942396347777,146.7322544151074,393.2652261023944,422.34757522358666,349.64776198194807,318.3978610276088,278.2701202561431,337.00167388392765,235.63076932904372,441.8362691968681,487.09744274495756,382.5948418510059,442.6014277940065,464.1363355414885,453.34885246443537,348.0903677623936,220.06164764810435,281.38146095544704,549.796858907783,364.51116791269385,592.0086849445074,454.49650446929394,576.9394543602276,601.6182487977669,355.0605151321697,274.3858756734761,424.2769414883786,330.7059278950878,334.3213749873629
133.04322543085334,151.09451261930113,121.15288487888257,133.11567278218604,167.30347912746086,162.33613308980003,100.24650645725423,86.52426464712403,185.90392006445393,237.8694339604233,265.0616160320815,280.8111558542523,266.02908151480375,273.63862072704586,253.40977784964574,229.85613009060262,332.30324628046804,187.97346895707088,274.9809825723199,258.7459439724534,188.26738953497335,327.21058564675,148.9659529183385,144.61510545835003,323.3657168325128,455.62473260130565,328.8567690175505,384.7999994057589,282.095578075222,381.93927918781986,459.23644458733656,384.1125151421549,496.2522762788697,198.58011445553433,332.658303564626,548.391404777085,284.30629182786635,334.1846345972092,474.1409936195565,604.378624688081,433.7654772682847,529.8511291535706,396.10754653827263,354.7153974582682,292.22259111798957,330.2485216559711,395.6463484780352,663.6985024239235,665.7793863511059,677.44365405093
101.94589675679397,149.64240219442758,135.94142212388167,125.32301094107456,184.83282023788266,183.78461108843072,150.4816685969784,186.76794279502738,233.27734321910296,169.34771748544853,235.738901459095,147.09203186538315,105.46007537726645,121.13357115947386,194.1333237529019,202.61277557408593,218.23917274466544,194.7723526454167,351.2678073758136,287.4520124983761,326.3102940855669,367.0025218475921,414.7508642693166,356.08239798901207,441.8984013865042,391.6763213837274,242.63817730449404,348.94506715637084,424.22581157333406,406.35997624058257,345.2070468467359,248.79304836591137,388.335134170699,373.4958684734802,371.9241739972136,312.83190228618224,481.41110565406376,263.9799680102984,599.4970199332382,390.1906109319192,504.45189364378564,350.0268841264176,422.8221915359569,503.01684406815843,379.90378393833043,603.1882744657362,594.83037975661,252.05778148882072,526.344247397066,449.3564731332757
120.3123876915233,106.45264595566893,152.71178031047185,121.97356693627411,114.01079481618142,98.49670251428108,193.775655257245,216.09205685684645,160.4651090655671,229.15602901571395,115.48857403148251,252.13297201343892,233.72369484312438,245.89079479174694,221.54409337042085,313.6394887054171,288.8217463500726,311.01790794534537,249.82941362880962,248.20683515709223,251.07480058215168,307.0082707810277,287.5303043258483,199.31891857750603,380.96809389360044,313.7023816044724,304.5865802582191,381.9940975917478,266.935739741888,306.5876900561067,231.5544198983358,246.1832913331782,451.28849617956854,442.34002497416884,339.96131558958507,301.8855106550834,459.6415121870741,325.7245015677254,269.27760746408165,572.1592876333904,560.7773840759667,558.3868030053032,592.0901534513636,385.0663416295273,319.62310925810954,309.9324810220174,403.01343520113113,575.1639628902311,314.8356888465435,382.8244474509195
69.43219662256872,109.90927867248075,80.48147263556783,120.76345411397533,70.91709909145511,140.33971131001167,161.84810543859174,113.84011994180852,217.38910706403843,117.70621483464063,122.91251865867002,116.77350449688532,244.93014372369726,182.90639442933087,173.92979867191028,160.59077035835182,225.73096076644623,130.30148923185217,322.83098115344774,280.6655305705795,168.63108059099505,159.07240959705385,222.31071287128265,320.45618135167217,228.29073075176134,305.7257649817565,237.83279891791486,279.0420291822481,257.1130779810082,374.7179253211185,436.71418684320076,231.86021665364524,298.56973978190496,528.9176532112629,513.05296212455,562.4562003899621,370.62112045876194,385.19415345311535,417.7626410185879,328.9818662131933,218.78681786889476,370.303298132165,464.61466650791414,367.626454509404,453.2622821817036,365.8749532182267,614.8362151566595,612.9810189190578,647.1893915912028,669.0582379464818
67.51536571987539,116.16938154999846,84.67132783072972,155.85265194768337,142.62303906042152,185.0539732095882,145.1240323886311,180.73864553024146,238.88212104480093,251.14038032586552,168.55769794458058,121.19619814528018,284.5994142043242,279.35259422865,129.39825269541072,328.5073818294423,209.9092431016662,121.4253311199792,312.01260435742057,276.83463964095426,367.6809170368201,200.02772341222413,177.41656114368556,363.2564089324197,239.80765504621556,305.6520599999401,193.38525588375776,315.85078500184983,247.22089803144777,398.01599805905687,374.89649398954833,470.2811365804666,220.9408089032861,474.9980205360769,431.1561313376568,519.844851704082,500.34298936102306,283.3659132795935,264.86763971465354,327.39907716138964,469.03085065607377,584.1668245864439,470.35466537363624,374.3246026574338,447.8066103835207,252.1293758313203,578.7388054078145,259.0090354302527,638.9166047056142,686.290412372925
110.67926760546057,108.93235453066671,99.69616278114185,86.78407831588052,89.03547082834629,208.3676458509924,205.64624848835618,99.01012649319921,123.34474790740981,92.49051278708797,203.90867031525286,156.88145173247773,153.38470984054098,298.42677796092414,296.3392385266993,285.15713887660166,289.4194723118183,346.5838459847737,296.15416865718345,227.06949345013047,363.84062196445007,334.7239902531587,386.0238532436616,302.7813763894347,171.13130278684542,179.7922499900986,162.64011564435873,177.23110628591743,218.68391461232255,401.5912014440068,293.947852106992,248.06256371183693,411.13674375134235,334.51206181949595,399.00588113352035,370.35928762995474,289.3061632548733,491.1421351370941,570.6567561325126,467.01718505298913,607.5336213399005,325.2137640785132,596.9035278686241,359.6888787661435,448.6213272652567,296.0412144821396,446.06868391130394,567.829642525566,439.39220504271884,395.27961591622204
68.03208853540322,100.37432824219285,74.18417131133982,156.97004639944308,168.6408650206092,105.56368820182931,222.02436364974653,184.66139846651086,236.82647008562736,133.03429569402596,209.8431877011642,146.83875495074327,283.9951893353124,200.59237254591818,262.5202772020764,221.57023183377908,304.70010055814447,352.2534297676837,199.20959136451208,370.88621721847926,330.8022303378741,303.782041731146,155.39138860010607,254.3595129016662,199.5016025604463,441.1509461696307,408.865047078925,418.86290145349153,305.45469908699306,186.23561834538052,309.29779939639354,488.3197326754066,274.0745244295201,410.30189676255327,407.220287799217,306.9775395795967,346.14482548139193,373.2572304816479,248.82575381851663,300.8252600940457,585.8802569436618,406.19595521364033,346.07174851857724,376.16711287472174,239.11467204782087,241.16415056255613,685.7870987133177,335.6459829744603,732.9389247392178,294.77723436920246
124.40816740178869,92.22592870172582,75.67145426624295,78.06837637782264,166.6370273699797,93.99656295088144,187.1356964605659,180.0509662645919,172.7090293349662,105.72668463723434,165.32644607708912,151.42320646568083,204.2816842195189,149.98446665715903,307.66410945991754,229.22500036405864,143.314577582453,180.5740313904918,195.84164229720784,301.7800196054154,295.8740059608705,253.21619360008833,235.08848052853347,149.09038603670447,343.7796052981164,402.8552810159912,358.508302826833,274.3713063405435,345.1495826400608,169.33927497561706,308.1631529679282,412.5437277160665,347.38191607959806,314.60443193300875,397.72188860577296,506.99398857324616,308.89049735992734,568.9847795803652,213.42207163497102,574.0233422639403,498.1141295763485,308.28282242504616,409.9064493570578,661.0550840994,626.2700233096816,322.211079798377,650.7197867157237,494.492022551021,550.6580800492623,515.10516044797
116.35728111782888,97.55759392766765,149.77694031029128,135.4050516405657,95.84929496895435,171.3456062985439,91.98736363367932,138.997754808057,191.85920074422992,251.86784781432098,210.47728391672598,114.58332192028281,279.5096568982024,126.61654832637424,161.60967282843228,265.3680972712598,154.25488975334332,266.27425970588945,149.29727033774077,207.69499025940732,358.9331358883649,257.43779279020646,179.95843515072946,258.33264607442663,389.2153642386335,310.7056815799204,400.8030455770953,442.0371642688938,447.77203908168735,422.6942551778324,211.46141039309353,383.5377051002091,414.5356066858406,208.59075130581013,388.5321757749499,328.111922052501,280.81100219909047,358.7128340956619,307.73564291079134,378.9270457519223,565.0287839568042,600.4656947846603,509.8767882240459,284.1737929338287,534.3284734689992,700.1508535627555,628.336586894573,569.1371141286966,289.485142383441,377.7744760470818
122.91920390056856,141.44693644445732,68.75515696369595,107.3600210157482,176.7493617019463,178.71580021552214,111.22522982923839,101.23622595585827,149.50469380741282,176.13997051852598,196.65587928511488,214.6179227370132,209.32804601902092,195.15338327420676,148.93234975277323,271.5603525163842,168.54966626909126,181.51061719298065,221.18643911706783,195.1908049810614,228.84387511657582,284.29238400232043,414.5969156027852,412.84573772217965,363.4625670404563,284.58016553617637,276.28167146741674,436.5285806896025,432.5617948571367,445.0582869115291,308.02184556297954,268.12584393487487,380.71176911635047,435.3936535397376,283.70292875931847,372.75881930095824,581.4481388075538,414.8743287322061,453.62994049999264,226.76163738055433,287.5155447020833,292.84952908552117,437.28399626417263,256.9569771898809,472.5104145028556,293.75096910989805,628.1081978016292,373.99819194060615,276.66221900118705,556.1419351366577
51.275079440388616,108.64809997208293,64.81267327738793,163.06322594690604,173.9752220664063,79.50358217210977,122.47701508310416,206.60319611865705,213.89363269369613,158.4368512743582,196.31499110444673,213.75040255746345,154.4940880130376,119.49769121202404,246.96037158271457,315.5912380958861,190.6012866001637,143.4214684076839,286.99628678790197,154.4668317039189,367.54578448388304,296.08806997493605,159.45054448182233,418.94706949800064,195.5815162485197,278.43334420816814,174.00045008144528,258.68345021039295,453.6451334437122,316.3158041647687,397.10019423315117,184.17236211338457,261.21940697482006,270.88719972625756,528.2433154904674,506.0408086149187,492.7035075552167,417.66347030305695,426.19859859645965,332.4970407073587,383.6615213938067,316.2338074265668,640.7191577855556,270.4615762554703,332.7591782355117,293.44774389606323,244.33238494264026,658.0773937565328,536.2996564000338,283.7242690127603
123.35674565020827,87.06039038407481,149.64850042473287,85.19640779065392,103.71970705897145,169.49543326346756,153.60171036529565,227.81822912997217,244.26506467652533,129.27416856187193,199.46467350391677,148.5888932013584,127.20831857033484,259.0139198120762,296.9742257271731,130.91854723866138,222.29135528832342,325.6699413881721,346.1369458802753,163.38992116733849,140.46748595943367,224.92058083837037,162.3671472082337,212.21144580277195,211.54090614998964,306.592169361091,204.32611141150124,397.80394293387997,286.71123211569693,273.85821994980927,483.5898277443772,519.377416916472,497.67162991981905,363.97636946613693,563.8520060005249,339.64013753129626,495.3095289324266,248.0843604733618,513.748695206018,483.3026126507148,615.6384637612254,375.60408299359676,227.96396403681845,539.098205156556,623.1692075964924,466.8551707496673,632.401351711591,439.29787498864215,346.13497295615736,390.9064506132176
87.40032942080393,146.61217182735948,70.95987640491187,160.36305553090713,192.48972973670163,95.4521036338296,206.88707197780877,171.79298306209378,242.0525797358048,143.24183109139807,145.4397432907438,174.71347613963832,177.59560293708947,162.49109352225653,163.0018748108595,316.3540651386862,136.06063315669724,233.88451042734889,237.37492182681106,198.69954027855113,180.68760909232077,283.9586503633811,360.1566833538332,244.40117525534387,175.3575982864957,416.3614126956742,404.3605276465996,181.55570624955658,416.23459379146806,365.96213828375505,410.45176448125517,278.0816257499513,260.2404758066058,375.6406028051077,501.6083610374301,253.01243071356305,532.884806827738,538.4350255565383,557.0788200772481,327.88402346998663,620.3350795858333,534.3184726653071,434.05604921446206,299.2091693718557,248.84483415234445,323.3543267019177,414.13828168718095,370.25393380102946,442.29928241701435,376.9834474958413
138.2017160244156,69.44951058374647,72.21016049968726,144.52679765651405,82.8939139075055,200.53124117441186,202.11721892161302,212.17655563071935,196.41502998310114,257.00230122342685,162.98346078610734,219.1264517458392,145.8691137445993,226.25263134530854,212.80803152629872,216.11832918472234,250.22339524665597,232.5850107507407,165.1376490558892,199.8591766102316,354.6807035178321,218.28117272704316,180.90527807921842,386.73485788439626,182.1855246519499,413.3009122356414,400.4903870370469,203.9793683067167,294.82098988019595,311.7321281099418,180.03112775402423,352.37501161514245,387.0901317909796,440.3499702032412,220.4521111334661,278.96015352478184,517.6922893099666,597.4825329768241,259.44580060057564,549.5238675275988,314.76712023099617,244.19172689880594,282.3431077596874,360.945651698607,369.7129000406968,585.6625444834411,551.1512023020005,369.97380167744797,477.9468393484683,685.9960100278408
95.29401903330611,65.46860860404803,141.76817678806358,89.65476428154174,173.53227580188303,171.8828897382663,117.14056129107428,92.7027335661103,232.4225894404124,249.66408250104442,184.41283371173958,236.47670848151463,195.4977078923685,152.58108844057415,284.9473406136339,240.838997106184,305.18875845294247,244.8787380464226,272.3509794802902,337.8878487259174,160.60140311547772,232.0238395203338,350.53999815898595,382.3618981552367,229.0995139689697,384.7539767811746,372.9729352739142,457.75063793306833,174.3112455606376,353.212803443887,450.548870910424,329.3944535068263,310.83412065616767,493.5189227865594,495.22194647382787,535.3177258923566,371.31288021195564,580.6331051028337,330.7206356138008,568.4089867075954,465.95729004831793,392.8929124910052,540.180415485388,434.4273911463659,673.4320616916642,465.65108965439634,516.1258108265454,365.49879638173746,461.1143671812661,566.1392888784835
79.98593503544008,86.24290444246483,62.4030560741991,162.56930507359726,100.88111220368249,188.23799367337864,209.34988158512323,205.08002984322357,195.31570713711304,195.31626577144394,180.68506389459282,218.9775864002306,262.40635824533575,210.65022643058154,138.3043458868626,329.39874078733504,118.27296049936912,264.9830832737337,189.30237886299338,271.40566023080856,228.96387123492462,267.00274572379953,382.6578088374193,415.8566592194353,255.31773161183975,407.8690475678102,240.6641625932533,441.94421945657916,451.49738029242553,429.7513604871,382.5882645242792,182.2945343324783,295.9928274870423,201.81137398680534,265.9601286479875,318.37289878432824,497.08223688627555,413.25404789845703,606.2971240669757,491.82197826007217,330.34433423365925,554.5010157374572,484.7463189507429,490.3598223340706,345.7176229760286,401.0735247195479,562.2109917054673,298.367603352375,281.7372685943357,526.3723666611206
